Date,o
2013-06-26,"{'deposit': 0.12723624325566602, 'inhouse': 0.008615756468235, 'inter': 0.000831446314132, 'total': 0.280936243255666, 'withdrawal': 0.144252797217632}"
2013-06-27,"{'deposit': 0.126004637655891, 'inhouse': 0.007075554734077001, 'inter': 0.000183342913192, 'total': 0.26520463765589103, 'withdrawal': 0.13194110235273}"
2013-06-28,"{'deposit': 0.301156232708131, 'inhouse': 0.008434895002606, 'inter': 0.004176884630089001, 'total': 0.44315623270813104, 'withdrawal': 0.12938822036730402}"
2013-06-29,"{'deposit': 0.08881604185934701, 'inhouse': 0.006284086409362, 'inter': 0.00029506274063, 'total': 0.20191604185934803, 'withdrawal': 0.10652085085000701}"
2013-06-30,"{'deposit': 0.13025013153248202, 'inhouse': 0.016738325858846, 'inter': 0.000623349276108, 'total': 0.32785013153248205, 'withdrawal': 0.18023832486504401}"
2013-07-01,"{'deposit': 0.241434036803983, 'inhouse': 0.012895837012159002, 'inter': 0.006960950369307, 'total': 0.435834036803983, 'withdrawal': 0.174543212618533}"
2013-07-02,"{'deposit': 0.165950374902008, 'inhouse': 0.015812322872185, 'inter': 0.002626994294375, 'total': 0.35495037490200804, 'withdrawal': 0.170560682833439}"
2013-07-03,"{'deposit': 0.21108195847086, 'inhouse': 0.013811306964722, 'inter': 0.0075577839526340005, 'total': 0.41488195847086, 'withdrawal': 0.182430909082643}"
2013-07-04,"{'deposit': 0.49804839344066903, 'inhouse': 0.015902104217325002, 'inter': 0.003534937970102, 'total': 0.686348393440669, 'withdrawal': 0.16886295781257202}"
2013-07-05,"{'deposit': 0.232667412380437, 'inhouse': 0.012815186236173, 'inter': 0.0036979093820470005, 'total': 0.411267412380437, 'withdrawal': 0.16208690438178}"
2013-07-06,"{'deposit': 0.19811201796456102, 'inhouse': 0.009536110762063, 'inter': 0.004678790579242, 'total': 0.327812017964561, 'withdrawal': 0.11548509865869401}"
2013-07-07,"{'deposit': 0.076119933280251, 'inhouse': 0.006114015975386001, 'inter': 0.0023908851572720003, 'total': 0.201919933280252, 'withdrawal': 0.117295098867341}"
2013-07-08,"{'deposit': 0.18915267173816802, 'inhouse': 0.010577394653793001, 'inter': 0.001210669540606, 'total': 0.340452671738168, 'withdrawal': 0.1395119358056}"
2013-07-09,"{'deposit': 0.18428315734262102, 'inhouse': 0.012153578647461001, 'inter': 0.004785902366860001, 'total': 0.37518315734262103, 'withdrawal': 0.17396051898567802}"
2013-07-10,"{'deposit': 0.23657048074713302, 'inhouse': 0.024571180608724003, 'inter': 0.001914952494799, 'total': 0.42095119074713305, 'withdrawal': 0.157894576896476}"
2013-07-11,"{'deposit': 0.246213628099709, 'inhouse': 0.015054594649124, 'inter': 0.005374306938382, 'total': 0.43191362809971, 'withdrawal': 0.16527109841249302}"
2013-07-12,"{'deposit': 0.232154151815664, 'inhouse': 0.013861013381015001, 'inter': 0.0061578958291770005, 'total': 0.435654481815664, 'withdrawal': 0.183481420789807}"
2013-07-13,"{'deposit': 0.115132221467289, 'inhouse': 0.009908100483066, 'inter': 0.0025293602491080003, 'total': 0.25078258146728905, 'withdrawal': 0.12321289926782501}"
2013-07-14,"{'deposit': 0.09276730033204, 'inhouse': 0.015384121534817002, 'inter': 0.0009589186616050001, 'total': 0.22118170033204, 'withdrawal': 0.112071359803577}"
2013-07-15,"{'deposit': 0.134348788886191, 'inhouse': 0.010553718632073, 'inter': 0.0017414976091200002, 'total': 0.317911418886191, 'withdrawal': 0.17126741375880603}"
2013-07-16,"{'deposit': 0.187113222796764, 'inhouse': 0.008803662980727, 'inter': 0.0018677811669940002, 'total': 0.38155845279676404, 'withdrawal': 0.18377378585227802}"
2013-07-17,"{'deposit': 0.18012156510027602, 'inhouse': 0.01075642988763, 'inter': 0.002115775789077, 'total': 0.342174345100276, 'withdrawal': 0.14918057432329201}"
2013-07-18,"{'deposit': 0.547290050924638, 'inhouse': 0.012028579381537001, 'inter': 0.0046044388456280005, 'total': 0.7189297509246381, 'withdrawal': 0.155006681772834}"
2013-07-19,"{'deposit': 0.122454361230571, 'inhouse': 0.007382989715741001, 'inter': 0.002910942089852, 'total': 0.272264391230571, 'withdrawal': 0.13951609819440602}"
2013-07-20,"{'deposit': 0.07509728381482701, 'inhouse': 0.006788095526538001, 'inter': 0.0014343277991960002, 'total': 0.18407038381482801, 'withdrawal': 0.100750676674265}"
2013-07-21,"{'deposit': 0.085714079122677, 'inhouse': 0.012585307136494, 'inter': 0.0008691616276540001, 'total': 0.23725231912267802, 'withdrawal': 0.138083771235851}"
2013-07-22,"{'deposit': 0.12625932548227, 'inhouse': 0.014227886593888002, 'inter': 0.0019903033419, 'total': 0.27955111548227, 'withdrawal': 0.13707360006421102}"
2013-07-23,"{'deposit': 0.1668139324967, 'inhouse': 0.009934525676427, 'inter': 0.0029768071158940003, 'total': 0.3093151324967, 'withdrawal': 0.129589867207678}"
2013-07-24,"{'deposit': 0.13452387109833702, 'inhouse': 0.010145355151331002, 'inter': 0.002141274770877, 'total': 0.30462557109833704, 'withdrawal': 0.15781507007779202}"
2013-07-25,"{'deposit': 0.11876655837304301, 'inhouse': 0.015029111743114, 'inter': 0.0010726596313690002, 'total': 0.298877878373043, 'withdrawal': 0.164009548625516}"
2013-07-26,"{'deposit': 0.10648845335470901, 'inhouse': 0.013628970069534, 'inter': 0.0027687904582600004, 'total': 0.27371905335470903, 'withdrawal': 0.15083283947220602}"
2013-07-27,"{'deposit': 0.10438727153652101, 'inhouse': 0.007500137309838, 'inter': 0.0012150372796340002, 'total': 0.22508727153652103, 'withdrawal': 0.11198482541052701}"
2013-07-28,"{'deposit': 0.126795114758122, 'inhouse': 0.008014360218899001, 'inter': 0.00099788105546, 'total': 0.242248714758122, 'withdrawal': 0.10644135872564}"
2013-07-29,"{'deposit': 0.187119389460723, 'inhouse': 0.016647668427908, 'inter': 0.0028664121059660003, 'total': 0.386419409460723, 'withdrawal': 0.179785939466125}"
2013-07-30,"{'deposit': 0.158308563873994, 'inhouse': 0.010036149298361, 'inter': 0.002617147947135, 'total': 0.347263423873994, 'withdrawal': 0.176301562754503}"
2013-07-31,"{'deposit': 0.228892212971627, 'inhouse': 0.017242248496564, 'inter': 0.008692309967881002, 'total': 0.43060242297162704, 'withdrawal': 0.17577565153555402}"
2013-08-01,"{'deposit': 0.14122922430419302, 'inhouse': 0.012668447166729001, 'inter': 0.0021546956813130002, 'total': 0.35590636430419303, 'withdrawal': 0.199853997151957}"
2013-08-02,"{'deposit': 0.124831078501708, 'inhouse': 0.011371723673687, 'inter': 0.001001387589881, 'total': 0.291592448501708, 'withdrawal': 0.154388258736431}"
2013-08-03,"{'deposit': 0.092055375505997, 'inhouse': 0.015091526883710002, 'inter': 0.0010556963663950001, 'total': 0.23985537550599703, 'withdrawal': 0.131652776749894}"
2013-08-04,"{'deposit': 0.07287758162954801, 'inhouse': 0.007296699131046001, 'inter': 0.000637983424653, 'total': 0.195985481629549, 'withdrawal': 0.11517321744430101}"
2013-08-05,"{'deposit': 0.17198833316744802, 'inhouse': 0.009820103410987002, 'inter': 0.0016952068952360002, 'total': 0.34204158316744804, 'withdrawal': 0.15853793969377603}"
2013-08-06,"{'deposit': 0.148283362726046, 'inhouse': 0.010163425617447, 'inter': 0.001198473159641, 'total': 0.328750472726046, 'withdrawal': 0.16910521122291}"
2013-08-07,"{'deposit': 0.1821052707609, 'inhouse': 0.012073916990262001, 'inter': 0.00041969719041900003, 'total': 0.3553668607609, 'withdrawal': 0.160767975819319}"
2013-08-08,"{'deposit': 0.14037669015238, 'inhouse': 0.008875231172335001, 'inter': 0.004502089584835001, 'total': 0.30280300015238, 'withdrawal': 0.149048989242828}"
2013-08-09,"{'deposit': 0.142336251014718, 'inhouse': 0.011119816105613, 'inter': 0.0007954153289340001, 'total': 0.29314023101471803, 'withdrawal': 0.138888748565452}"
2013-08-10,"{'deposit': 0.08012650073631701, 'inhouse': 0.008704837182606001, 'inter': 0.00019675363577800002, 'total': 0.20312650073631702, 'withdrawal': 0.11409840918161501}"
2013-08-11,"{'deposit': 0.08578366832416501, 'inhouse': 0.008190247872581, 'inter': 0.00048721654861700003, 'total': 0.216604548324165, 'withdrawal': 0.1221434155788}"
2013-08-12,"{'deposit': 0.141909393117641, 'inhouse': 0.011706090491031001, 'inter': 0.002316128962404, 'total': 0.332029503117641, 'withdrawal': 0.17609789054656402}"
2013-08-13,"{'deposit': 0.533920787844548, 'inhouse': 0.014263997253143002, 'inter': 0.002829326786952, 'total': 0.7200728778445481, 'withdrawal': 0.16905876595990402}"
2013-08-14,"{'deposit': 0.358656294869446, 'inhouse': 0.01680668943269, 'inter': 0.005773814721768001, 'total': 0.599320804869446, 'withdrawal': 0.21808400584554102}"
2013-08-15,"{'deposit': 0.154178128391272, 'inhouse': 0.013609345481805, 'inter': 0.0025842532223940002, 'total': 0.34021353839127205, 'withdrawal': 0.1698418112958}"
2013-08-16,"{'deposit': 0.26397045772086, 'inhouse': 0.012132492724369, 'inter': 0.0030696852259630004, 'total': 0.43059316772086, 'withdrawal': 0.15142053204966602}"
2013-08-17,"{'deposit': 0.09542415495065801, 'inhouse': 0.010046884104226, 'inter': 0.005146066621883, 'total': 0.23472415495065801, 'withdrawal': 0.12410704927389}"
2013-08-18,"{'deposit': 0.106519952142306, 'inhouse': 0.0057391150902370005, 'inter': 0.003565305761373, 'total': 0.23212515214230603, 'withdrawal': 0.116300779148388}"
2013-08-19,"{'deposit': 0.25951227733443705, 'inhouse': 0.00881121020819, 'inter': 0.002340755098538, 'total': 0.45864995733443703, 'withdrawal': 0.18798571469327102}"
2013-08-20,"{'deposit': 0.21555045260299502, 'inhouse': 0.013836412711328001, 'inter': 0.004313124368081, 'total': 0.42635182260299503, 'withdrawal': 0.19265183292059}"
2013-08-21,"{'deposit': 0.336126094908112, 'inhouse': 0.014777784090098, 'inter': 0.004231184139553, 'total': 0.585890534908112, 'withdrawal': 0.23075547177034703}"
2013-08-22,"{'deposit': 0.19839996161242401, 'inhouse': 0.012905265526282001, 'inter': 0.004080430390399, 'total': 0.42059358161242405, 'withdrawal': 0.205207924083318}"
2013-08-23,"{'deposit': 0.12467565294129201, 'inhouse': 0.012833949057525001, 'inter': 0.0019213608592370001, 'total': 0.322328492941292, 'withdrawal': 0.182897530083237}"
2013-08-24,"{'deposit': 0.11782873525148901, 'inhouse': 0.006886550674556, 'inter': 0.001975155423758, 'total': 0.28025862525148904, 'withdrawal': 0.153568183901685}"
2013-08-25,"{'deposit': 0.18588193798005, 'inhouse': 0.015381504133239, 'inter': 0.002363035959657, 'total': 0.34449771798005, 'withdrawal': 0.140871239907103}"
2013-08-26,"{'deposit': 0.18956239282748102, 'inhouse': 0.012723127859599, 'inter': 0.008863806565308, 'total': 0.37963583282748103, 'withdrawal': 0.168486505575092}"
2013-08-27,"{'deposit': 0.30256653229513, 'inhouse': 0.016377439889328, 'inter': 0.008434289265044, 'total': 0.581357962295131, 'withdrawal': 0.25397970084562704}"
2013-08-28,"{'deposit': 0.293664101351614, 'inhouse': 0.017070555052058, 'inter': 0.0038287337013410004, 'total': 0.5755640413516141, 'withdrawal': 0.26100065124660105}"
2013-08-29,"{'deposit': 0.21170646991369302, 'inhouse': 0.019239932738704002, 'inter': 0.0042479915331650004, 'total': 0.41114397991369306, 'withdrawal': 0.17594958572813}"
2013-08-30,"{'deposit': 0.195274230127912, 'inhouse': 0.023623055601495004, 'inter': 0.004944627956167001, 'total': 0.5679113301279121, 'withdrawal': 0.344069416442337}"
2013-08-31,"{'deposit': 0.22291238100003602, 'inhouse': 0.024724707721007003, 'inter': 0.004026575037815, 'total': 0.48066190100003603, 'withdrawal': 0.22899823724117702}"
2013-09-01,"{'deposit': 0.16201781397574802, 'inhouse': 0.023846705562472002, 'inter': 0.003589896750518, 'total': 0.33480001397574805, 'withdrawal': 0.145345597687009}"
2013-09-02,"{'deposit': 0.42881885257988805, 'inhouse': 0.018754407897207, 'inter': 0.006058776503738, 'total': 0.6303067025798881, 'withdrawal': 0.176674665599055}"
2013-09-03,"{'deposit': 0.19187779863595902, 'inhouse': 0.018375758505030003, 'inter': 0.0019942617596890003, 'total': 0.460132888635959, 'withdrawal': 0.24788506973528}"
2013-09-04,"{'deposit': 0.25433623379200404, 'inhouse': 0.022769328463897003, 'inter': 0.004262377812423001, 'total': 0.563340093792004, 'withdrawal': 0.281972153723679}"
2013-09-05,"{'deposit': 0.22116181406394603, 'inhouse': 0.032650726544137004, 'inter': 0.0007261904438390001, 'total': 0.46909058406394605, 'withdrawal': 0.214551853012023}"
2013-09-06,"{'deposit': 0.22405753403705, 'inhouse': 0.024272505933885, 'inter': 0.003169512497844, 'total': 0.47787252403705, 'withdrawal': 0.22637297156827}"
2013-09-07,"{'deposit': 0.15186086823500602, 'inhouse': 0.013030278726571, 'inter': 0.0038463722914150004, 'total': 0.30216086823500704, 'withdrawal': 0.133423348982012}"
2013-09-08,"{'deposit': 0.140250321571395, 'inhouse': 0.017740425286936, 'inter': 0.001658688247535, 'total': 0.29996462157139503, 'withdrawal': 0.140315186465528}"
2013-09-09,"{'deposit': 0.182848625955739, 'inhouse': 0.015512802009611, 'inter': 0.0047106539114810005, 'total': 0.42928699595573905, 'withdrawal': 0.226214914078907}"
2013-09-10,"{'deposit': 0.216585710058419, 'inhouse': 0.023175532530631003, 'inter': 0.002407720318905, 'total': 0.437485710058419, 'withdrawal': 0.19531674715046302}"
2013-09-11,"{'deposit': 0.18181264701750302, 'inhouse': 0.023814004147826, 'inter': 0.00435683081803, 'total': 0.42272921701750305, 'withdrawal': 0.21274573503414201}"
2013-09-12,"{'deposit': 0.19414487955894102, 'inhouse': 0.029331002468889002, 'inter': 0.0033955738669200005, 'total': 0.46865487955894203, 'withdrawal': 0.241783423664189}"
2013-09-13,"{'deposit': 0.200530146157121, 'inhouse': 0.016709124823533, 'inter': 0.001684501700668, 'total': 0.41323014615712106, 'withdrawal': 0.19430637347579802}"
2013-09-14,"{'deposit': 0.11836408448820901, 'inhouse': 0.014070449683946001, 'inter': 0.002007602619676, 'total': 0.270184114488209, 'withdrawal': 0.135741977696377}"
2013-09-15,"{'deposit': 0.119189784295833, 'inhouse': 0.013150267160553002, 'inter': 0.003398416238372, 'total': 0.28333741429583303, 'withdrawal': 0.147598946601075}"
2013-09-16,"{'deposit': 0.14537721274152302, 'inhouse': 0.018234881195233, 'inter': 0.0019364283018920001, 'total': 0.43301566274152303, 'withdrawal': 0.267467140502874}"
2013-09-17,"{'deposit': 0.18116594343581, 'inhouse': 0.031494455792352, 'inter': 0.0011537398136400002, 'total': 0.47207231343581, 'withdrawal': 0.258258174394007}"
2013-09-18,"{'deposit': 0.351540739449883, 'inhouse': 0.034110729661016005, 'inter': 0.0009093292624170001, 'total': 0.6312510694498831, 'withdrawal': 0.24469027107656502}"
2013-09-19,"{'deposit': 0.17099455765753702, 'inhouse': 0.029303310372076, 'inter': 0.005384946652183, 'total': 0.43593684765753704, 'withdrawal': 0.23025403297573901}"
2013-09-20,"{'deposit': 0.149400875834231, 'inhouse': 0.038853565066012, 'inter': 0.002190914528135, 'total': 0.6567790858342311, 'withdrawal': 0.466333730405852}"
2013-09-21,"{'deposit': 0.11757332107048901, 'inhouse': 0.019889222346068002, 'inter': 0, 'total': 0.29164642107048905, 'withdrawal': 0.15418387765393202}"
2013-09-22,"{'deposit': 0.08802343667817701, 'inhouse': 0.011756662634657002, 'inter': 0.001472308901368, 'total': 0.232071686678178, 'withdrawal': 0.130819278463974}"
2013-09-23,"{'deposit': 0.182845497455248, 'inhouse': 0.028507278907470002, 'inter': 0.0009588774515880001, 'total': 0.43957736745524806, 'withdrawal': 0.22726571364094103}"
2013-09-24,"{'deposit': 0.24515210147869, 'inhouse': 0.024693801645183002, 'inter': 0.000307516782536, 'total': 0.49232732147869, 'withdrawal': 0.22217390157228}"
2013-09-25,"{'deposit': 0.267296617990189, 'inhouse': 0.024180672962341002, 'inter': 0.0019835900776090003, 'total': 0.5151507579901891, 'withdrawal': 0.22168987696005}"
2013-09-26,"{'deposit': 0.637876772954129, 'inhouse': 0.019019704613371, 'inter': 0.00047223339332500003, 'total': 0.85848592295413, 'withdrawal': 0.201117211993304}"
2013-09-27,"{'deposit': 0.298706897103357, 'inhouse': 0.039503297601805, 'inter': 0.001555793860682, 'total': 0.5437484571033571, 'withdrawal': 0.203982468537512}"
2013-09-28,"{'deposit': 0.173335308152297, 'inhouse': 0.016709644139833002, 'inter': 0.0017091824754370002, 'total': 0.396013328152297, 'withdrawal': 0.204259193384728}"
2013-09-29,"{'deposit': 0.22923681860136902, 'inhouse': 0.013998647275683002, 'inter': 0.0040221382554140005, 'total': 0.42373057860137, 'withdrawal': 0.176472974468902}"
2013-09-30,"{'deposit': 0.218053487870414, 'inhouse': 0.032488967298598, 'inter': 0.006625761627047, 'total': 0.5876261878704141, 'withdrawal': 0.33045797107435404}"
2013-10-01,"{'deposit': 0.39400801487837706, 'inhouse': 0.020388465261091, 'inter': 0.001327198155677, 'total': 0.7057174048783781, 'withdrawal': 0.289993726583231}"
2013-10-02,"{'deposit': 0.440416860808082, 'inhouse': 0.019967921184666, 'inter': 0.006082300252199, 'total': 0.7788008008080831, 'withdrawal': 0.312333718563134}"
2013-10-03,"{'deposit': 0.178667094000094, 'inhouse': 0.019610574106276, 'inter': 0.029748159203255003, 'total': 0.45036830400009403, 'withdrawal': 0.22234247669046803}"
2013-10-04,"{'deposit': 0.18440796933748702, 'inhouse': 0.012006415335785002, 'inter': 0.0016051164888150002, 'total': 0.361615259337487, 'withdrawal': 0.163595758175399}"
2013-10-05,"{'deposit': 0.264745756291944, 'inhouse': 0.013495850639866, 'inter': 0.0039011204895150003, 'total': 0.420004296291944, 'withdrawal': 0.137861568870618}"
2013-10-06,"{'deposit': 0.160430582905247, 'inhouse': 0.012277048899133001, 'inter': 0.0017584252860880002, 'total': 0.30870565290524704, 'withdrawal': 0.134239595814778}"
2013-10-07,"{'deposit': 0.16619881780189102, 'inhouse': 0.016292219027593, 'inter': 0.002581911390412, 'total': 0.37071921780189104, 'withdrawal': 0.185646269581993}"
2013-10-08,"{'deposit': 0.18329496258160602, 'inhouse': 0.015043027451205001, 'inter': 0.0007899584451880001, 'total': 0.427925682581606, 'withdrawal': 0.22879773410360602}"
2013-10-09,"{'deposit': 0.17709707995409402, 'inhouse': 0.019531647659135003, 'inter': 0.001571234848673, 'total': 0.423757999954094, 'withdrawal': 0.22555803749219103}"
2013-10-10,"{'deposit': 0.19178730992168702, 'inhouse': 0.028280455364551003, 'inter': 0.005476941536493, 'total': 0.49517910992168707, 'withdrawal': 0.26963440309895603}"
2013-10-11,"{'deposit': 0.169564729614534, 'inhouse': 0.017137472256334, 'inter': 0.010654322061071001, 'total': 0.48562083961453406, 'withdrawal': 0.28826431568259503}"
